Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
4/8/2024,AQS,60370016,3,4.6,ug/m3 LC,26,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/9/2024,AQS,60370016,3,2.4,ug/m3 LC,13,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/10/2024,AQS,60370016,3,6,ug/m3 LC,33,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/11/2024,AQS,60370016,3,10.2,ug/m3 LC,53,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/12/2024,AQS,60370016,3,16.7,ug/m3 LC,65,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/13/2024,AQS,60370016,3,3.5,ug/m3 LC,19,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/14/2024,AQS,60370016,3,3.9,ug/m3 LC,22,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/15/2024,AQS,60370016,3,3.1,ug/m3 LC,17,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/16/2024,AQS,60370016,3,2.5,ug/m3 LC,14,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/17/2024,AQS,60370016,3,4.8,ug/m3 LC,27,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/18/2024,AQS,60370016,3,10.2,ug/m3 LC,53,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/19/2024,AQS,60370016,3,12.3,ug/m3 LC,57,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/20/2024,AQS,60370016,3,14.7,ug/m3 LC,61,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/21/2024,AQS,60370016,3,17.6,ug/m3 LC,67,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/22/2024,AQS,60370016,3,17,ug/m3 LC,66,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/23/2024,AQS,60370016,3,4.2,ug/m3 LC,23,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/24/2024,AQS,60370016,3,4.2,ug/m3 LC,23,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/25/2024,AQS,60370016,3,3.1,ug/m3 LC,17,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/26/2024,AQS,60370016,3,4.3,ug/m3 LC,24,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/27/2024,AQS,60370016,3,6,ug/m3 LC,33,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/28/2024,AQS,60370016,3,7,ug/m3 LC,39,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/29/2024,AQS,60370016,3,8.9,ug/m3 LC,49,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/30/2024,AQS,60370016,3,10.3,ug/m3 LC,53,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
5/22/2024,AQS,60370016,3,12.6,ug/m3 LC,58,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
5/23/2024,AQS,60370016,3,8.8,ug/m3 LC,49,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
5/24/2024,AQS,60370016,3,8.5,ug/m3 LC,47,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
5/25/2024,AQS,60370016,3,5,ug/m3 LC,28,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
5/26/2024,AQS,60370016,3,6.8,ug/m3 LC,38,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
5/27/2024,AQS,60370016,3,11.4,ug/m3 LC,55,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
5/28/2024,AQS,60370016,3,14.8,ug/m3 LC,62,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
5/29/2024,AQS,60370016,3,12.2,ug/m3 LC,57,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
5/31/2024,AQS,60370016,3,17,ug/m3 LC,66,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/1/2024,AQS,60370016,3,12.6,ug/m3 LC,58,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/2/2024,AQS,60370016,3,8.9,ug/m3 LC,49,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/3/2024,AQS,60370016,3,11.7,ug/m3 LC,56,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/4/2024,AQS,60370016,3,14,ug/m3 LC,60,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/5/2024,AQS,60370016,3,14,ug/m3 LC,60,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/6/2024,AQS,60370016,3,16.1,ug/m3 LC,64,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/7/2024,AQS,60370016,3,12.3,ug/m3 LC,57,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/8/2024,AQS,60370016,3,8.1,ug/m3 LC,45,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/9/2024,AQS,60370016,3,5.1,ug/m3 LC,28,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/10/2024,AQS,60370016,3,11.9,ug/m3 LC,56,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/11/2024,AQS,60370016,3,15.8,ug/m3 LC,63,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/12/2024,AQS,60370016,3,12.1,ug/m3 LC,57,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/13/2024,AQS,60370016,3,12,ug/m3 LC,56,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/14/2024,AQS,60370016,3,13.2,ug/m3 LC,59,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/15/2024,AQS,60370016,3,13.9,ug/m3 LC,60,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/16/2024,AQS,60370016,3,15.4,ug/m3 LC,63,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/17/2024,AQS,60370016,3,16.1,ug/m3 LC,64,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/18/2024,AQS,60370016,3,14.1,ug/m3 LC,60,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/19/2024,AQS,60370016,3,15.2,ug/m3 LC,62,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/20/2024,AQS,60370016,3,14.7,ug/m3 LC,61,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/21/2024,AQS,60370016,3,15.2,ug/m3 LC,62,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/22/2024,AQS,60370016,3,16.3,ug/m3 LC,64,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/23/2024,AQS,60370016,3,10,ug/m3 LC,53,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/24/2024,AQS,60370016,3,7.9,ug/m3 LC,44,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/27/2024,AQS,60370016,3,12.4,ug/m3 LC,57,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/28/2024,AQS,60370016,3,12.9,ug/m3 LC,58,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/29/2024,AQS,60370016,3,11.9,ug/m3 LC,56,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/30/2024,AQS,60370016,3,11.1,ug/m3 LC,55,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/1/2024,AQS,60370016,3,13.3,ug/m3 LC,59,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/2/2024,AQS,60370016,3,15,ug/m3 LC,62,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/3/2024,AQS,60370016,3,14.8,ug/m3 LC,62,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/4/2024,AQS,60370016,3,40.3,ug/m3 LC,113,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/5/2024,AQS,60370016,3,154.4,ug/m3 LC,230,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/6/2024,AirNow,60370016,3,15.6,ug/m3 LC,63,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/7/2024,AQS,60370016,3,12.1,ug/m3 LC,57,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/8/2024,AQS,60370016,3,16.2,ug/m3 LC,64,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/9/2024,AQS,60370016,3,16.7,ug/m3 LC,65,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/10/2024,AQS,60370016,3,20.1,ug/m3 LC,71,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/11/2024,AQS,60370016,3,18.9,ug/m3 LC,69,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/12/2024,AQS,60370016,3,19.1,ug/m3 LC,70,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/13/2024,AQS,60370016,3,15.9,ug/m3 LC,64,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/14/2024,AQS,60370016,3,15.7,ug/m3 LC,63,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/15/2024,AQS,60370016,3,14.5,ug/m3 LC,61,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/16/2024,AQS,60370016,3,13.6,ug/m3 LC,59,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/17/2024,AQS,60370016,3,12.9,ug/m3 LC,58,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/18/2024,AQS,60370016,3,12.5,ug/m3 LC,57,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/19/2024,AQS,60370016,3,15.2,ug/m3 LC,62,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/20/2024,AQS,60370016,3,14.1,ug/m3 LC,60,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/21/2024,AQS,60370016,3,14.6,ug/m3 LC,61,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/22/2024,AQS,60370016,3,13.4,ug/m3 LC,59,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/23/2024,AQS,60370016,3,13.1,ug/m3 LC,58,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/24/2024,AQS,60370016,3,13.1,ug/m3 LC,58,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/25/2024,AQS,60370016,3,18.1,ug/m3 LC,68,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/26/2024,AQS,60370016,3,13.6,ug/m3 LC,59,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/27/2024,AQS,60370016,3,14.4,ug/m3 LC,61,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/28/2024,AQS,60370016,3,13,ug/m3 LC,58,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/29/2024,AQS,60370016,3,11.5,ug/m3 LC,55,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/30/2024,AQS,60370016,3,11.8,ug/m3 LC,56,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/31/2024,AQS,60370016,3,12.5,ug/m3 LC,57,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/1/2024,AQS,60370016,3,14.5,ug/m3 LC,61,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/2/2024,AQS,60370016,3,13.5,ug/m3 LC,59,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/3/2024,AQS,60370016,3,12.1,ug/m3 LC,57,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/4/2024,AQS,60370016,3,11.5,ug/m3 LC,55,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/5/2024,AQS,60370016,3,15.3,ug/m3 LC,63,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/6/2024,AQS,60370016,3,14.7,ug/m3 LC,61,Glendora,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
